indicator_name,province_name,year,value
عمومیت ازدواج مردان,همدان,1390,60.806725
عمومیت ازدواج مردان,چهارمحال و بختیاری,1390,46.891472
عمومیت ازدواج مردان,کل کشور,1390,73.62674
عمومیت ازدواج مردان,گلستان,1390,54.942539
عمومیت ازدواج مردان,گیلان,1390,11.826717
عمومیت ازدواج مردان,یزد,1390,67.097015
عمومیت ازدواج مردان,آذربایجان شرقی,1395,44.835636
عمومیت ازدواج مردان,آذربایجان غربی,1395,11.297354
عمومیت ازدواج مردان,اردبیل,1395,32.149212
عمومیت ازدواج مردان,اصفهان,1395,2.160269
عمومیت ازدواج مردان,البرز,1395,7.4113421
عمومیت ازدواج مردان,ایلام,1395,43.570938
عمومیت ازدواج مردان,بوشهر,1395,54.011703
عمومیت ازدواج مردان,تهران,1395,77.837639
عمومیت ازدواج مردان,خراسان جنوبی,1395,53.296101
عمومیت ازدواج مردان,خراسان رضوی,1395,17.121513
عمومیت ازدواج مردان,خراسان شمالی,1395,61.152725
عمومیت ازدواج مردان,خوزستان,1395,8.0066614
عمومیت ازدواج مردان,زنجان,1395,20.074234
عمومیت ازدواج مردان,سمنان,1395,56.967163
عمومیت ازدواج مردان,سیستان و بلوچستان,1395,48.398895
عمومیت ازدواج مردان,فارس,1395,21.832783
عمومیت ازدواج مردان,قزوین,1395,47.386879
عمومیت ازدواج مردان,قم,1395,65.69532
عمومیت ازدواج مردان,کردستان,1395,42.038593
عمومیت ازدواج مردان,کرمان,1395,19.918655
عمومیت ازدواج مردان,کرمانشاه,1395,66.10688
عمومیت ازدواج مردان,کهگیلویه و بویراحمد,1395,62.691975
عمومیت ازدواج مردان,لرستان,1395,65.044594
عمومیت ازدواج مردان,مازندران,1395,68.352821
عمومیت ازدواج مردان,مرکزی,1395,77.611687
عمومیت ازدواج مردان,هرمزگان,1395,69.119682
عمومیت ازدواج مردان,همدان,1395,43.524696
عمومیت ازدواج مردان,چهارمحال و بختیاری,1395,2.3127811
عمومیت ازدواج مردان,کل کشور,1395,27.948885
عمومیت ازدواج مردان,گلستان,1395,.34732804
عمومیت ازدواج مردان,گیلان,1395,17.325628
عمومیت ازدواج مردان,یزد,1395,14.774263
فراوانی ازدواج,آذربایجان شرقی,1385,7800.8735
فراوانی ازدواج,آذربایجان غربی,1385,1036.4136
فراوانی ازدواج,اردبیل,1385,9788.0732
فراوانی ازدواج,اصفهان,1385,16947.014
فراوانی ازدواج,ایلام,1385,1872.4406
فراوانی ازدواج,بوشهر,1385,291.69949
فراوانی ازدواج,تهران,1385,12514.837
فراوانی ازدواج,خراسان جنوبی,1385,5785.582
فراوانی ازدواج,خراسان رضوی,1385,17812.691
فراوانی ازدواج,خراسان شمالی,1385,2434.814
فراوانی ازدواج,خوزستان,1385,30557.377
فراوانی ازدواج,زنجان,1385,8240.7246
فراوانی ازدواج,سمنان,1385,3961.4551
فراوانی ازدواج,سیستان و بلوچستان,1385,9175.4297
فراوانی ازدواج,فارس,1385,1675.4744
فراوانی ازدواج,قزوین,1385,4962.8628
فراوانی ازدواج,قم,1385,2351.6868
فراوانی ازدواج,کردستان,1385,8719.8105
فراوانی ازدواج,کرمان,1385,18547.33
فراوانی ازدواج,کرمانشاه,1385,2440.8362
فراوانی ازدواج,کهگیلویه و بویراحمد,1385,2913.1792
فراوانی ازدواج,لرستان,1385,16156.874
فراوانی ازدواج,مازندران,1385,8914.6348
فراوانی ازدواج,مرکزی,1385,6956.4121
فراوانی ازدواج,هرمزگان,1385,6051.6416
فراوانی ازدواج,همدان,1385,17538.754
فراوانی ازدواج,چهارمحال و بختیاری,1385,2599.2898
فراوانی ازدواج,کل کشور,1385,29418.773
فراوانی ازدواج,گلستان,1385,3269.7742
فراوانی ازدواج,گیلان,1385,6246.9355
فراوانی ازدواج,یزد,1385,7463.7393
فراوانی ازدواج,آذربایجان شرقی,1386,19106.699
فراوانی ازدواج,آذربایجان غربی,1386,22326.602
فراوانی ازدواج,اردبیل,1386,12364.563
فراوانی ازدواج,اصفهان,1386,10863.535
فراوانی ازدواج,ایلام,1386,2031.5751
فراوانی ازدواج,بوشهر,1386,4550.749
فراوانی ازدواج,تهران,1386,39116.293
فراوانی ازدواج,خراسان جنوبی,1386,298.18454
فراوانی ازدواج,خراسان رضوی,1386,17210.469
فراوانی ازدواج,خراسان شمالی,1386,7458.1572
فراوانی ازدواج,خوزستان,1386,28772.592
فراوانی ازدواج,زنجان,1386,7543.8208
فراوانی ازدواج,سمنان,1386,5017.9619
فراوانی ازدواج,سیستان و بلوچستان,1386,1347.3021
فراوانی ازدواج,فارس,1386,43208.18
فراوانی ازدواج,قزوین,1386,11910.234
فراوانی ازدواج,قم,1386,2716.9604
فراوانی ازدواج,کردستان,1386,13680.891
فراوانی ازدواج,کرمان,1386,7576.0894
فراوانی ازدواج,کرمانشاه,1386,16218.297
فراوانی ازدواج,کهگیلویه و بویراحمد,1386,5628.7505
فراوانی ازدواج,لرستان,1386,18696.488
فراوانی ازدواج,مازندران,1386,3084.2773
فراوانی ازدواج,مرکزی,1386,3370.1152
فراوانی ازدواج,هرمزگان,1386,1578.561
فراوانی ازدواج,همدان,1386,1179.0726
فراوانی ازدواج,چهارمحال و بختیاری,1386,2551.2461
فراوانی ازدواج,کل کشور,1386,16289.011
فراوانی ازدواج,گلستان,1386,12641.115
فراوانی ازدواج,گیلان,1386,9757.5605
فراوانی ازدواج,یزد,1386,10049.475
فراوانی ازدواج,آذربایجان شرقی,1387,7153.2339
فراوانی ازدواج,آذربایجان غربی,1387,8424.043
فراوانی ازدواج,اردبیل,1387,12852.834
فراوانی ازدواج,اصفهان,1387,14631.091
فراوانی ازدواج,ایلام,1387,741.70111
فراوانی ازدواج,بوشهر,1387,8564.2148
فراوانی ازدواج,تهران,1387,52747.359
فراوانی ازدواج,خراسان جنوبی,1387,6594.0176
فراوانی ازدواج,خراسان رضوی,1387,62034.746
فراوانی ازدواج,خراسان شمالی,1387,854.73035
فراوانی ازدواج,خوزستان,1387,28678.049
فراوانی ازدواج,زنجان,1387,9049.0088
فراوانی ازدواج,سمنان,1387,3329.217
فراوانی ازدواج,سیستان و بلوچستان,1387,14313.155
فراوانی ازدواج,فارس,1387,47285.039
فراوانی ازدواج,قزوین,1387,2744.8733
فراوانی ازدواج,قم,1387,8944.1064
فراوانی ازدواج,کردستان,1387,3900.0359
فراوانی ازدواج,کرمان,1387,14605.27
فراوانی ازدواج,کرمانشاه,1387,22985.57
فراوانی ازدواج,کهگیلویه و بویراحمد,1387,3454.177
فراوانی ازدواج,لرستان,1387,554.06537
فراوانی ازدواج,مازندران,1387,17879.068
فراوانی ازدواج,مرکزی,1387,10507.695
فراوانی ازدواج,هرمزگان,1387,4695.999
فراوانی ازدواج,همدان,1387,2670.8457
فراوانی ازدواج,چهارمحال و بختیاری,1387,8745.3047
فراوانی ازدواج,کل کشور,1387,12721.88
فراوانی ازدواج,گلستان,1387,13927.584
فراوانی ازدواج,گیلان,1387,12818.634
فراوانی ازدواج,یزد,1387,5688.3311
فراوانی ازدواج,آذربایجان شرقی,1388,15922.289
فراوانی ازدواج,آذربایجان غربی,1388,3213.2959
فراوانی ازدواج,اردبیل,1388,9747.415
فراوانی ازدواج,اصفهان,1388,4460.4653
فراوانی ازدواج,ایلام,1388,1537.7451
فراوانی ازدواج,بوشهر,1388,7729.6348
فراوانی ازدواج,تهران,1388,48980.328
فراوانی ازدواج,خراسان جنوبی,1388,997.49591
فراوانی ازدواج,خراسان رضوی,1388,76583.031
فراوانی ازدواج,خراسان شمالی,1388,5465.1714
فراوانی ازدواج,خوزستان,1388,42245.672
فراوانی ازدواج,زنجان,1388,987.76843
فراوانی ازدواج,سمنان,1388,2949.6211
فراوانی ازدواج,سیستان و بلوچستان,1388,21689.809
فراوانی ازدواج,فارس,1388,3163.1936
فراوانی ازدواج,قزوین,1388,8117.9717
فراوانی ازدواج,قم,1388,3862.281
فراوانی ازدواج,کردستان,1388,16330.146
فراوانی ازدواج,کرمان,1388,8216.6162
فراوانی ازدواج,کرمانشاه,1388,4792.0107
فراوانی ازدواج,کهگیلویه و بویراحمد,1388,7686.3242
فراوانی ازدواج,لرستان,1388,11761.505
فراوانی ازدواج,مازندران,1388,28114.789
فراوانی ازدواج,مرکزی,1388,5072.042
فراوانی ازدواج,هرمزگان,1388,11776.118
فراوانی ازدواج,همدان,1388,6356.604
فراوانی ازدواج,چهارمحال و بختیاری,1388,1083.132
فراوانی ازدواج,کل کشور,1388,54213.352
فراوانی ازدواج,گلستان,1388,9396.3154
فراوانی ازدواج,گیلان,1388,19070.822
فراوانی ازدواج,یزد,1388,12299.427
فراوانی ازدواج,آذربایجان شرقی,1389,20869.646
فراوانی ازدواج,آذربایجان غربی,1389,19126.207
فراوانی ازدواج,اردبیل,1389,10754.25
فراوانی ازدواج,اصفهان,1389,13892.438
فراوانی ازدواج,البرز,1389,15087.869
فراوانی ازدواج,ایلام,1389,514.38727
فراوانی ازدواج,بوشهر,1389,4443.9766
فراوانی ازدواج,تهران,1389,95621.148
فراوانی ازدواج,خراسان جنوبی,1389,3771.4771
فراوانی ازدواج,خراسان رضوی,1389,41440.059
فراوانی ازدواج,خراسان شمالی,1389,7709.6875
فراوانی ازدواج,خوزستان,1389,29086.191
فراوانی ازدواج,زنجان,1389,3821.7358
فراوانی ازدواج,سمنان,1389,3726.3535
فراوانی ازدواج,سیستان و بلوچستان,1389,6858.0044
فراوانی ازدواج,فارس,1389,4587.4233
فراوانی ازدواج,قزوین,1389,120.8695
فراوانی ازدواج,قم,1389,230.35667
فراوانی ازدواج,کردستان,1389,17741.854
فراوانی ازدواج,کرمان,1389,9101.5791
فراوانی ازدواج,کرمانشاه,1389,14861.987
فراوانی ازدواج,کهگیلویه و بویراحمد,1389,926.96313
فراوانی ازدواج,لرستان,1389,7205.3047
فراوانی ازدواج,مازندران,1389,12184.21
فراوانی ازدواج,مرکزی,1389,6481.4585
فراوانی ازدواج,هرمزگان,1389,14073.766
فراوانی ازدواج,همدان,1389,11920.197
فراوانی ازدواج,چهارمحال و بختیاری,1389,8677.7285
فراوانی ازدواج,کل کشور,1389,38894.121
فراوانی ازدواج,گلستان,1389,15108.138
فراوانی ازدواج,گیلان,1389,19525.805
فراوانی ازدواج,یزد,1389,3621.3193
فراوانی ازدواج,آذربایجان شرقی,1390,7646.2915
فراوانی ازدواج,آذربایجان غربی,1390,1017.2847
فراوانی ازدواج,اردبیل,1390,10821.198
